angle	VV	VH	HV	HH
13.5	-12.29311037908661	-114.0698775848778	-114.0743922415037	-12.19882158913091
13.6	-12.24220523851749	-114.1173561754105	-114.1232478880051	-12.10853519201118
13.7	-12.20124388274355	-114.1629199881771	-114.169671612058	-12.03183958718572
13.8	-12.16775336316552	-114.2053058224439	-114.2133638631278	-11.95871439000374
13.9	-12.13499238366491	-114.2459658502517	-114.2549521048897	-11.89120669749049
14	-12.12152115688925	-114.2858245086741	-114.294615147163	-11.83602460585573
14.1	-12.10757908392035	-114.3292875151995	-114.332370647428	-11.78489834420183
14.2	-12.08716313554241	-114.3741788860457	-114.3689096554403	-11.71269057712823
14.3	-12.08328766845171	-114.3930554537944	-114.4025883184597	-11.65876996365266
14.4	-12.09928481644054	-114.4255991957969	-114.4354741993219	-11.62782113462841
14.5	-12.10568144239555	-114.4506248845136	-114.4665757103836	-11.58990377555671
14.6	-12.12374118340452	-114.4907130221091	-114.497558583279	-11.56192550348574
14.7	-12.13857461432024	-114.5260204362974	-114.5268930047514	-11.52093983104042
14.8	-12.16446126825581	-114.5611880465008	-114.5553741892259	-11.50234385471451
14.9	-12.19930588867072	-114.5844907055315	-114.5825911490177	-11.48840538937851
15	-12.24577870143327	-114.6225328010715	-114.6095721803235	-11.4789490962465
15.1	-12.29559612856464	-114.6542158932543	-114.6362596694754	-11.48298554979479
15.2	-12.35194615569183	-114.6714623986654	-114.6610682539188	-11.4868420977565
15.3	-12.41605540983173	-114.6962633936104	-114.6860614121356	-11.50001062079372
15.4	-12.49357441195913	-114.7224250212628	-114.7104450948149	-11.52422003790494
15.5	-12.57838857295384	-114.7357115144533	-114.7342446559611	-11.55202615123453
15.6	-12.65676380098987	-114.77551877774	-114.7590225801917	-11.57376386228775
15.7	-12.74459454469353	-114.8030879146569	-114.7832234226974	-11.6007046925069
15.8	-12.84248463308469	-114.8241208833012	-114.8067763999348	-11.64020103214945
15.9	-12.94496258777957	-114.8513609812892	-114.8303314128817	-11.69092694439435
16	-13.0620893710306	-114.8574397749957	-114.8528926938791	-11.74317621335361
16.1	-13.16696222169543	-114.895962128265	-114.877902419996	-11.78861896022147
16.2	-13.28983994263794	-114.9054146400712	-114.9009113408663	-11.84488652582581
16.3	-13.42435749018476	-114.9259777202093	-114.924238456812	-11.91356765141309
16.4	-13.55896453048874	-114.9445602008618	-114.947285378641	-11.98102052518878
16.5	-13.71401983186421	-114.9811671280491	-114.9722955255789	-12.06825558625124
16.6	-13.87128628962044	-115.0031698871111	-114.9960431249123	-12.15505781692358
16.7	-14.03947100437635	-115.0306404648734	-115.0198822374234	-12.25281988087404
16.8	-14.21367227435805	-115.0445519855272	-115.0436617052104	-12.35205868527857
16.9	-14.40747290720077	-115.0722371966275	-115.0683357542373	-12.46495207787285
17	-14.60386753202454	-115.0882734090627	-115.0918735028155	-12.58378959562585
17.1	-14.78294450574555	-115.1137033434846	-115.1168586777951	-12.67901078949607
17.2	-14.99559117201219	-115.1399062404212	-115.1417331550711	-12.80430508885621
17.3	-15.21276420661235	-115.1611603981037	-115.1660834532426	-12.93445254370547
17.4	-15.44213280811332	-115.1919851953962	-115.1915895820087	-13.07160307277929
17.5	-15.66493000411938	-115.2115619620091	-115.2161280135459	-13.20337959263519
17.6	-15.9011911390963	-115.2513261743257	-115.2421448314685	-13.34461422759109
17.7	-16.15369428235103	-115.2806168748867	-115.267543323589	-13.4963639666602
17.8	-16.42148326566714	-115.3033424229944	-115.2926384472278	-13.65730674295666
17.9	-16.7096231854825	-115.3172747144707	-115.3173432368258	-13.83103217622142
18	-16.99394292072956	-115.3345915959103	-115.3425775551346	-14.00629453096077
18.1	-17.28899162296595	-115.3618486151023	-115.3682334730533	-14.18918011180508
18.2	-17.60659439443718	-115.3947879208763	-115.3944485203018	-14.38546661322842
18.3	-17.94931368266522	-115.4171571317544	-115.4195610880437	-14.59428566820991
18.4	-18.29039201016847	-115.4456626226318	-115.4452569297106	-14.7977126215157
18.5	-18.6013828380953	-115.467376835857	-115.4703390543882	-14.98462013029326
18.6	-18.96065251448274	-115.5010071438614	-115.4966329094016	-15.2040306798565
18.7	-19.32934841947215	-115.5116578842979	-115.5208398865425	-15.42277532284928
18.8	-19.68734453428995	-115.542360084475	-115.5464561818708	-15.655144417232
18.9	-20.0337181146857	-115.5863785604837	-115.5729926853746	-15.8714447947762
19	-20.39219503104566	-115.6009002009219	-115.5973074437075	-16.09870187564263
19.1	-20.77473043247042	-115.6261789464624	-115.6223558561772	-16.34613376255002
19.2	-21.14495287607676	-115.6601073945215	-115.6480692222321	-16.59854135550805
19.3	-21.50027704668521	-115.6897316205621	-115.6735172526479	-16.84740782972972
19.4	-21.8629794376552	-115.6907628985702	-115.6963178533339	-17.11447021141155
19.5	-22.19401879527274	-115.7184692419251	-115.7213080863075	-17.37955652622259
19.6	-22.47170136573911	-115.7548475155303	-115.7466937293652	-17.64641848936666
19.7	-22.74252321606177	-115.7848172965796	-115.771413436312	-17.91946162820845
19.8	-22.9451621755578	-115.8014322205323	-115.7952359976512	-18.16981413341018
19.9	-23.09400022218484	-115.8237042176003	-115.8193888183361	-18.40859355748513
20	-23.18517976690482	-115.843532439126	-115.8435630821392	-18.6701654088043
20.1	-23.20828859185911	-115.8559752578525	-115.8666486496077	-18.92008593218239
20.2	-23.17797429622093	-115.8936906256805	-115.891804259854	-19.14623684876128
20.3	-23.07297986925547	-115.9047650395461	-115.9143701706917	-19.32481409424604
20.4	-22.90740320092839	-115.9444808233877	-115.939582867251	-19.51561043772065
20.5	-22.70788647803955	-115.9674621544795	-115.9633182409907	-19.70477703928596
20.6	-22.44214785372238	-115.9832868405992	-115.9864722460632	-19.85089973660745
20.7	-22.16309197696719	-115.9991229194906	-116.0095959456942	-19.98371806003973
20.8	-21.84517310942729	-116.0286559956268	-116.0339525425474	-20.0853242610157
20.9	-21.50554038033093	-116.0587568053999	-116.0585009278739	-20.17680487889248
21	-21.17964835037797	-116.0784966894971	-116.0826534597922	-20.23834097935958
21.1	-20.82683958440883	-116.0958832435192	-116.1058073602302	-20.25464672097038
21.2	-20.51136134178323	-116.1125616674368	-116.1302606926596	-20.18507591876034
21.3	-20.17117145826222	-116.1316925304008	-116.1538991465075	-20.13161826640238
21.4	-19.80908347691035	-116.1524031128352	-116.1781252704574	-20.0407157319551
21.5	-19.48646665570259	-116.1889881334223	-116.2032841016721	-19.94734773348948
21.6	-19.17100062251554	-116.2115877452273	-116.2276685668773	-19.79495325149957
21.7	-18.86585363020816	-116.2569650241304	-116.2548242624051	-19.59592878301233
21.8	-18.56284190694446	-116.2898821152461	-116.2810969051504	-19.44739393742126
21.9	-18.26300036173777	-116.2867849373663	-116.3038730671797	-19.22873066895889
22	-17.97482262180025	-116.3133737940993	-116.3299811091551	-19.04350006184967
22.1	-17.69025938198084	-116.3449837872281	-116.3568174075963	-18.82209041717184
22.2	-17.4286835940579	-116.3743476002196	-116.3833555180648	-18.63926048036284
22.3	-17.16254859347631	-116.3739928931182	-116.4082881835031	-18.39454197168094
22.4	-16.91025929475087	-116.4216844894997	-116.4375135718971	-18.19932626594522
22.5	-16.68022177278328	-116.4602013037629	-116.4678606225556	-17.96068975825268
22.6	-16.46392551003529	-116.4964604550896	-116.4976547864634	-17.72197650452493
22.7	-16.24936063417147	-116.5387139697372	-116.528030327005	-17.50638817118583
22.8	-16.03323020994358	-116.5631787042594	-116.5574972829728	-17.28479143942844
22.9	-15.84412010339624	-116.5941959691887	-116.5893628897822	-17.0508896850253
23	-15.66858712668064	-116.606619485097	-116.6187085912494	-16.82470929523694
23.1	-15.4959908761429	-116.6378912917119	-116.650022587191	-16.61548844275274
23.2	-15.31969577144416	-116.6550142334911	-116.681253636167	-16.41227674635045
23.3	-15.15207186265716	-116.7110297369022	-116.7180030515605	-16.21291579078153
23.4	-14.98753980886978	-116.7301050917659	-116.7510844256473	-16.03601433088955
23.5	-14.83594944166631	-116.7879712754079	-116.7881653854147	-15.84686141229105
23.6	-14.69109396684571	-116.843760408981	-116.8269662242623	-15.66929318512334
23.7	-14.55581298834573	-116.8948388198515	-116.8662101452782	-15.51976827585495
23.8	-14.43498852213873	-116.9257828435817	-116.9038132203855	-15.34404490486587
23.9	-14.32158424423769	-116.9618583778103	-116.9423849682221	-15.17873865274779
24	-14.2089554865933	-116.9963333361424	-116.9830605684739	-15.032998296076
24.1	-14.09722756972817	-117.0548963526753	-117.0253659549454	-14.88439130706422
24.2	-13.98353315866409	-117.0757831674215	-117.0657272226363	-14.74567992757074
24.3	-13.90274759307371	-117.124366841789	-117.1100311929536	-14.5960378640638
24.4	-13.80698844481994	-117.1788333365511	-117.1564065645091	-14.4639247528128
24.5	-13.7273173607895	-117.199221692093	-117.2004025675673	-14.33635062553683
24.6	-13.65345494307316	-117.2423811561629	-117.247351861754	-14.22959571575125
24.7	-13.57726009515345	-117.2845944033048	-117.2956683123549	-14.12606154008581
24.8	-13.50196423032383	-117.3307634992243	-117.3450719991839	-14.02296515939545
24.9	-13.43277641963044	-117.3757023740685	-117.3947396794736	-13.93187213666174
25	-13.37303706978598	-117.4371258765561	-117.4481527102856	-13.83084513208336
25.1	-13.32113540752028	-117.4844392644083	-117.5015752162269	-13.73813584031728
25.2	-13.27485614654201	-117.5271856916681	-117.5554831709231	-13.639929055349
25.3	-13.23151214575323	-117.5887728518106	-117.6122080182743	-13.57552486718264
25.4	-13.19069500565319	-117.6539563021805	-117.6704248683206	-13.50645784451154
25.5	-13.16455196728552	-117.7243058624754	-117.7297539999869	-13.43499588983631
25.6	-13.13545061941725	-117.7618593905512	-117.7872683093174	-13.35240534433207
25.7	-13.11300122685147	-117.8412416520104	-117.8508135065416	-13.2979747582351
25.8	-13.09058211017129	-117.9127862401945	-117.9135608348266	-13.25769561790337
25.9	-13.08055623179164	-117.9683478263366	-117.9772478506538	-13.20825598041835
26	-13.06652641771206	-118.0403339413915	-118.0437277708093	-13.16354617890432
26.1	-13.05275284260559	-118.0815899707326	-118.1077071937866	-13.14283180705657
26.2	-13.03371626865641	-118.1522313532589	-118.1762834660127	-13.11322593776997
26.3	-13.02971204511713	-118.216591696988	-118.2454067114285	-13.09232630875716
26.4	-13.03628158990143	-118.2914423106104	-118.3166560579605	-13.04929374309401
26.5	-13.04996546302158	-118.3605317634095	-118.3885136684499	-13.03978317894031
26.6	-13.05993507915222	-118.4435688949435	-118.4628055680347	-13.01687496895822
26.7	-13.07174941903308	-118.5226146599763	-118.5391004806009	-13.01814885205901
26.8	-13.09270637113551	-118.6075998061193	-118.6153249145306	-13.00504273311659
