angle	VV	VH	HV	HH
29.6	-39.60337163125752	-87.30256919553727	-87.30435012328613	-43.11138990460137
29.7	-41.23717617766879	-91.81806170590505	-91.82130050152335	-43.08566879948103
29.8	-44.42323029001977	-99.90087356568877	-99.88684401114769	-43.89227096065929
29.9	-48.52207808964516	-89.94032945110254	-89.93260759493904	-45.17279356148276
30	-47.84290698964584	-100.7187354547818	-100.7118086867359	-46.02327925642061
30.1	-44.06794162560166	-98.30626204074703	-98.28603741771785	-45.46589003693954
30.2	-41.68279168584479	-93.05864951322262	-93.06741732066317	-43.58285981332088
30.3	-40.76702024013492	-95.31140578308944	-95.2996990022887	-41.96344239016855
30.4	-40.78220691488029	-91.13264674886787	-91.12082798401998	-41.23726450906561
30.5	-42.20714564227975	-101.8051953083126	-101.7697664951559	-41.32833684111723
30.6	-44.40303641704084	-91.919996012129	-91.91375040283319	-42.30611271511967
30.7	-47.33557748972178	-87.74408605411254	-87.73892734953449	-44.32778086248925
30.8	-49.15957803530417	-100.2047024544759	-100.198413384932	-47.72315319361989
30.9	-46.89196396741812	-95.28015211967264	-95.27570697832145	-48.74608523679142
31	-44.6895362733509	-102.2384859451	-102.2470385676806	-45.19091863171714
31.1	-43.76056451774288	-89.61801048729401	-89.61752390567005	-42.21798681333566
31.2	-43.52808142106021	-98.41880764713042	-98.41550623715565	-40.55124623082929
31.3	-44.11966053727812	-92.94114577048184	-92.94607018989824	-40.04672984718833
31.4	-46.48179519792347	-100.3798656566542	-100.3883415152487	-40.5939740903635
31.5	-49.49630811057131	-101.1071834916557	-101.1213546451138	-42.23211028820444
31.6	-52.34966603230569	-102.610519901734	-102.6341767846437	-44.93320777267812
31.7	-51.07655835452699	-104.6731512745227	-104.7109969735931	-46.69745382218682
31.8	-48.07209839694259	-99.95381028394903	-99.96302997862239	-44.88536302382366
31.9	-46.39883180423058	-105.06534310239	-105.0893709822113	-42.15797757213196
32	-45.11859898180354	-103.1376853342745	-103.1686266578632	-40.19796160957622
32.1	-45.28066670145528	-88.51846453758343	-88.51711425310121	-39.37773750020948
32.2	-46.18765780389509	-99.73055698129245	-99.72646723500829	-39.45766508975741
32.3	-47.53357625754261	-89.01265367097281	-89.01649097164909	-40.55254703431494
32.4	-50.21780849804078	-98.5654762315684	-98.56082539906778	-42.52846283223667
32.5	-56.74338402621053	-90.56980888811999	-90.5711388682696	-45.61258335219069
32.6	-60.35810339538341	-99.4281320161506	-99.42597718793289	-47.35103703932754
32.7	-51.99606334915045	-91.46973421903644	-91.47063515159618	-44.77430988023423
32.8	-48.0313234916286	-101.4102026192585	-101.4155037119377	-42.41323236303725
32.9	-45.62456883972752	-93.448369054968	-93.45112565511742	-41.06659440859885
33	-44.77090347203414	-103.4304789480367	-103.4505756285032	-40.77937188529231
33.1	-45.22898173349773	-88.62504498771843	-88.62938139736295	-41.61960689995374
33.2	-45.95844329076208	-103.8157845746918	-103.8444644721624	-43.27718309179971
33.3	-48.87434246235307	-91.97045441107019	-91.97193066201793	-46.10353764954542
33.4	-52.53375571065182	-104.5303149397661	-104.5480560469615	-48.22651736552631
33.5	-50.42654194536998	-102.7452038436656	-102.7690785794718	-47.05384058083733
33.6	-46.73888139797009	-91.23449835101739	-91.23969252605916	-44.86410967020709
33.7	-43.80577030902408	-94.20797576098633	-94.20840122825908	-43.49450499648758
33.8	-42.15251936466417	-98.41131610874881	-98.40904386962663	-43.2936483840742
33.9	-41.14813529927429	-94.92288650710086	-94.92329636690265	-43.78557024379703
34	-41.40481297276753	-92.60826965474438	-92.61086084680767	-45.68833598799137
34.1	-42.37535461788104	-98.53865049422069	-98.52995820711685	-48.76184782859323
34.2	-44.39026673498574	-90.08849670317363	-90.08438101238792	-51.63398227284723
34.3	-47.09690722249498	-99.31824280035785	-99.30101825263625	-49.4856773952127
34.4	-48.66232358449638	-97.2365634810532	-97.23127092632738	-46.33464772168104
34.5	-46.93561172185007	-100.263308283871	-100.2384876126963	-44.09640518616782
34.6	-44.14566389465509	-99.06854949555139	-99.04123620291622	-43.09880445716922
34.7	-42.36882859420242	-92.10159520400764	-92.10466038456146	-42.86171637180095
34.8	-41.90896643657497	-105.6081529187154	-105.6270152617262	-43.64572623788781
34.9	-42.27186008404483	-98.72553297885392	-98.72996607454226	-45.56052192976204
