angle	VV	VH	HV	HH
30.8	2.891874250235034	-142.3209018383715	-142.1155822457635	2.891875345009967
30.9	2.891906025173348	-144.2777582872197	-144.0049950613883	2.891907662218394
31	2.891835058768671	-148.4489504815867	-147.7244573857349	2.891836034888579
31.1	2.891644523223566	-139.2148078627924	-139.5342935601701	2.891643377124826
31.2	2.891535234793256	-144.3064707372386	-144.0348643519097	2.891535376706052
31.3	2.891549558597903	-145.6594472328931	-145.9259083281143	2.89155050473945
31.4	2.891541827403717	-142.4312084890628	-141.8963482229694	2.891541104383792
31.5	2.89149769433928	-141.0071993448604	-141.236787284174	2.891494618196009
31.6	2.891526068922393	-128.4455419167217	-128.4022976346652	2.891525854044119
31.7	2.891686477843876	-144.6090366276147	-144.4196635766821	2.891687456076666
31.8	2.891722459087707	-141.5761986823877	-141.6387562828389	2.891723703540114
31.9	2.891603767643827	-142.0618692383314	-142.4309607366085	2.891604347090357
32	2.891401880728812	-139.841524380824	-139.2672522509969	2.891404140811949
32.1	2.891154502785787	-136.2919732707601	-136.1376393255894	2.891151805702389
32.2	2.891233331417491	-128.5465308544685	-128.5969168501319	2.89123473591355
32.3	2.891270348299513	-138.2544985610669	-137.6505821474421	2.891271644451785
32.4	2.891124041831564	-137.2534703638439	-137.9389517802203	2.891120948536184
32.5	2.891199898595791	-135.4104352949487	-134.5784136215177	2.891202490852836
32.6	2.891423552573595	-139.0986845183641	-140.1853624098467	2.891426554463495
32.7	2.891416701418499	-132.1745358861385	-131.9547925705913	2.891419181584267
32.8	2.891359020636145	-141.5211469452583	-142.1719707636794	2.89135868067369
32.9	2.891202595343532	-158.2663633348593	-156.006931370587	2.891201418874545
33	2.890774794324095	-135.5014967748597	-135.6760709641623	2.890770450385922
33.1	2.890813813106181	-143.3298606444317	-144.5429682986591	2.890813373931574
33.2	2.890863444135079	-145.8314334568097	-145.9304418863837	2.890863240991971
33.3	2.890767753317027	-143.7571197960198	-143.097330782382	2.890766065893946
33.4	2.890732643340343	-151.0322153036089	-147.9135584803601	2.890732667307767
33.5	2.890971361436805	-139.5656944207325	-139.9537367249666	2.890975342750282
33.6	2.891058729290428	-136.2021571976136	-136.1986341151139	2.891058058203559
33.7	2.891021987159472	-129.5193991884937	-129.4159225187457	2.89102378630092
33.8	2.890829489167595	-128.0821692824418	-127.7044543402636	2.89083010925489
33.9	2.890511200668743	-137.2350522216472	-137.3744434381409	2.890513314858014
34	2.890391593918109	-129.191168719499	-128.9983354740328	2.890389062534215
34.1	2.890473165201162	-144.5473035916443	-144.8382584500793	2.890473200441783
34.2	2.890428922318787	-132.0334221479938	-131.9776474145261	2.89042898185744
34.3	2.890349684489018	-143.1507678154716	-142.6957889088681	2.890348384109789
34.4	2.890541833977505	-133.980953237351	-134.9033469934895	2.890544876773422
34.5	2.890702675656795	-131.5917327336492	-131.8317690900254	2.890706359590292
34.6	2.890717339432558	-137.3046071349597	-136.9929828983134	2.890721310529076
34.7	2.890587400489315	-134.8649205373649	-134.3952008984809	2.890591135877302
34.8	2.890302153304869	-138.9243872294125	-136.8466853963679	2.8902997624057
34.9	2.890110609935288	-138.3652739255412	-137.418712184888	2.890109905835352
35	2.890125349920201	-135.8988034011321	-135.8794084598566	2.890121618733585
35.1	2.890139753880922	-143.3317548156498	-143.0123055263023	2.890141580366908
35.2	2.890101741860845	-144.082773710499	-144.2755458540631	2.8901021051851
35.3	2.890198838536753	-135.248045934567	-135.4917703516319	2.890198071718121
35.4	2.890375902988764	-143.4075393366639	-145.1199312310575	2.890375536779346
35.5	2.890467921391525	-138.0216719133426	-138.439430257503	2.890468834302385
35.6	2.890395214918154	-132.859683289085	-132.7969519281691	2.890397190656069
35.7	2.890201035050715	-135.6621859475966	-134.9964600923515	2.890201707664799
35.8	2.890005356193165	-139.5662312449743	-138.8883689003314	2.890005086379989
35.9	2.889898379372109	-140.6423870780764	-140.7056887294387	2.889898951062807
36	2.889853273937071	-139.9510566137332	-139.7498762523887	2.889851522548472
36.1	2.889896042402658	-135.7138571594549	-135.951298145733	2.889895562792039
36.2	2.889982725525364	-143.1332967439642	-143.5792881624711	2.889982170970396
36.3	2.89007637399446	-133.1561200552846	-133.3633242051242	2.89007746019728
36.4	2.890201773575709	-148.311847129907	-147.0065466858818	2.890201662337646
36.5	2.890247197060023	-141.7249269063777	-141.1756704523938	2.890249597289274
36.6	2.890155747253497	-138.7123539391119	-139.0341168354982	2.890157745323012
36.7	2.890036307049797	-147.9883925711501	-147.0547027553105	2.890034336536102
36.8	2.889891804661868	-137.0122996312039	-136.6096952593513	2.889888958873879
