angle	VV	VH	HV	HH
12.2	-9.532146414527743	-110.6137013994873	-110.5672333352234	-9.452197249977342
12.3	-9.827348832104244	-103.7234514027451	-103.6971773170638	-9.746210478063347
12.4	-10.13654800754716	-99.46994988137446	-99.45629348407732	-10.0539190367313
12.5	-10.43128199517025	-97.12321913720494	-97.11830449014137	-10.34730665386239
12.6	-10.70087145758111	-95.57756433001158	-95.57716357053573	-10.61605301240676
12.7	-10.96235586449954	-94.32979317394725	-94.3293016421343	-10.87724465486685
12.8	-11.24630171513043	-93.36260112140445	-93.36009260307948	-11.16128882359373
12.9	-11.57096692589346	-92.51593244518173	-92.51092732731806	-11.48626988747715
13	-11.92613945773767	-91.74526436768615	-91.73864515256932	-11.84192680302177
13.1	-12.27910033086835	-91.09553472436659	-91.08888773496609	-12.19555168501292
13.2	-12.60068501247916	-90.51629982136396	-90.50914210278168	-12.51763657230031
13.3	-12.89163425571592	-90.62530267875152	-90.62142008101733	-12.80873582796666
13.4	-13.18542332473489	-90.41488973103462	-90.40758956268158	-13.10176506170315
13.5	-13.52290412285828	-90.13363395692795	-90.12022420402457	-13.43792479281788
13.6	-13.92298634478663	-89.91193152129836	-89.89279016996362	-13.83643141590392
13.7	-14.36898407527507	-89.85684554652633	-89.83359313336925	-14.28100287314157
13.8	-14.8181839311326	-89.90348089640457	-89.8792990569948	-14.72951779811984
13.9	-15.22930943942495	-90.2268284233058	-90.20210108055245	-15.14091618545112
14	-15.58861301047942	-90.78727067907471	-90.7636601133687	-15.5016157655934
14.1	-15.91370073201503	-91.47269638029142	-91.45096359932271	-15.8281101963834
14.2	-16.23404938315956	-92.38312040439125	-92.36504032402527	-16.14862410614559
14.3	-16.57204378368756	-93.61153590722337	-93.59844468787605	-16.48492748336268
14.4	-16.94034290464819	-94.8977214463244	-94.88781931821217	-16.85035625144937
14.5	-17.35012208813136	-95.74965811172339	-95.73587468209578	-17.25741760023185
14.6	-17.81266276214824	-95.84702993014514	-95.82188687183654	-17.71885177182316
14.7	-18.32508885590136	-95.48661352684087	-95.44953430077433	-18.2326999921858
14.8	-18.84971125229005	-95.02716963917094	-94.981198658035	-18.76086100827539
14.9	-19.31289974978637	-94.98438591483864	-94.93298048723173	-19.22752387774652
15	-19.64778506809023	-95.33956617478381	-95.28429981030882	-19.56397724762213
15.1	-19.86148240610568	-96.06288616892607	-96.00522882742558	-19.77715825465556
15.2	-20.05076913920296	-97.24962500566149	-97.19143336622466	-19.96545148861893
15.3	-20.34131713088245	-98.92857795746019	-98.87115415364143	-20.25623792748526
15.4	-20.81325901690056	-101.0265024491795	-100.9735673839143	-20.73042853101047
15.5	-21.45701994937578	-103.4252368901355	-103.384101853872	-21.37830378234472
15.6	-22.15932675018493	-105.0581518210163	-105.0452966236825	-22.08468498600823
15.7	-22.73891424658281	-104.7150701184132	-104.7341754128775	-22.6654332465006
15.8	-23.06457914617369	-102.4762246445706	-102.5072381199001	-22.98782599973152
15.9	-23.16496196292785	-99.52048828705279	-99.55103001822818	-23.08227109926719
16	-23.18035538749847	-96.76216249762511	-96.79076507671681	-23.09295424001117
16.1	-23.23483707920144	-94.32884207582578	-94.35507787001927	-23.14635575971675
16.2	-23.3858165254918	-92.17293289747191	-92.19566930283892	-23.29986416492114
16.3	-23.65442940750393	-90.29192703068139	-90.31048880777243	-23.57241742832425
16.4	-24.07008673887828	-88.67224382640778	-88.68649316419074	-23.99099331991179
16.5	-24.68462630000898	-87.1443202915255	-87.15329262401926	-24.60514594207337
16.6	-25.54053544686848	-85.94620184088086	-85.95050259127859	-25.45683537128727
16.7	-26.59962005872952	-84.96644377587543	-84.96629069336542	-26.51043777840155
16.8	-27.64750008886316	-84.22847324341517	-84.22426001766596	-27.55654282701273
16.9	-28.29791389345254	-83.72937873179185	-83.72184839535264	-28.21466032099716
17	-28.33574591449455	-83.48948143504209	-83.47873406141508	-28.26609068915482
17.1	-28.01408748996645	-83.52287231467312	-83.50884017565076	-27.9535178312042
17.2	-27.72852334365452	-83.87339507937098	-83.85590402020316	-27.66821279425537
17.3	-27.67635078567248	-84.58627669390864	-84.5648681102915	-27.60971853538281
17.4	-27.84899445645695	-85.67920251667314	-85.6526406010132	-27.77270040805472
17.5	-28.13340395431447	-87.17654648424428	-87.14318746996457	-28.04868314815632
17.6	-28.4343993932861	-88.99395374395338	-88.95132113165192	-28.34588441744007
17.7	-28.76902443056027	-90.64765083977298	-90.59640034733128	-28.68162060739388
17.8	-29.24556944829992	-91.21900411369717	-91.17165625403439	-29.16139377453501
17.9	-29.94018399647376	-90.42857487476107	-90.3972191939812	-29.85891204993212
18	-30.76259682376802	-89.01175109603558	-88.99327312579722	-30.68325796967382
18.1	-31.40081192078409	-87.68004289700299	-87.66867627604103	-31.32216111000347
18.2	-31.55471653332815	-86.64377557210227	-86.63642552984379	-31.47603670197689
18.3	-31.35441774350482	-85.89879351290519	-85.89418947582561	-31.27534419939697
18.4	-31.23987750628775	-85.39785257445105	-85.39545722878654	-31.16012356392575
18.5	-31.54233090790175	-85.0754851096864	-85.07500374290119	-31.46072611452348
18.6	-32.34085317679374	-84.87238686757755	-84.87327940097998	-32.25610555025624
18.7	-33.39956055704671	-84.77344398258634	-84.77439615669995	-33.31413797300304
18.8	-34.11837430116706	-84.71678283210041	-84.71783712764767	-34.04250834921299
18.9	-34.06069585380826	-84.75956179655483	-84.7602418011947	-34.00378743866783
19	-33.65446349658711	-84.94248119261954	-84.9423488360832	-33.61457593793024
19.1	-33.58970451525646	-85.30277250090521	-85.30153509023053	-33.56147242724813
19.2	-34.23037646902255	-85.85290856097551	-85.84999698264129	-34.2092860496971
19.3	-35.59644096438301	-86.67134314890232	-86.6667749019565	-35.57402998298556
19.4	-37.08356082498198	-87.73449238530419	-87.72814017114847	-37.0349767254054
19.5	-37.19742112685125	-89.06923807288652	-89.06147257397191	-37.1001272351894
19.6	-35.80901699045086	-90.72495838603048	-90.71560635223102	-35.6894562118285
19.7	-34.40481093153233	-92.67148423243255	-92.65975856445023	-34.28407508409217
19.8	-33.67274662869475	-94.76118882544272	-94.74539320323333	-33.55421587110896
19.9	-33.66999938673255	-96.41832021230307	-96.39798102501072	-33.55347365465809
20	-34.24205940883378	-96.90067189001508	-96.8789821152279	-34.12826387848411
20.1	-35.07022463019707	-96.37867080032323	-96.36092873023047	-34.96679919335994
20.2	-35.72022666802778	-95.53264158290192	-95.52051689434299	-35.64180652515833
20.3	-35.9864698983281	-94.77515382125614	-94.76965860735838	-35.94064968821716
